steps,currentTime,done,speed,reward,gap,fuel,world_position_y,world_position_x,RPM,steerAngle,brakeStatus,accStatus,actualGear,packetId,velocity_x,velocity_y,velocity_z,yaw,roll,angular_velocity_y,angular_velocity_x,LapCount,LapDist,going_backwards,current_action_abs_0,current_action_abs_1,current_action_abs_2,actions_0,actions_1,actions_2,rl_point,out_of_track
34,85.269,0,4.84077262878418,0.05804697133610188,-0.008738317733981293,29.998716354370117,529.356201171875,-1136.272705078125,4152.4091796875,-5.939999580383301,0.0,0.9682999849319458,2,14935,4.836082935333252,-0.02203524298965931,-0.21189062297344208,1.603312373161316,0.013873424381017685,-0.0438823327422142,-0.01063782349228859,0,2048.3476173147938,0.0,-0.02206346462480724,0.936618871986866,-1.0,-0.4008078873157501,-0.1320440173149109,-0.6831523180007935,1323,0.0
35,85.311,0,5.167051792144775,0.061967038172202026,-0.007273651406479493,29.998653411865234,529.55615234375,-1136.281982421875,4220.15234375,-13.5,0.0,1.0,2,14939,5.160800933837891,-0.023285802453756332,-0.25301846861839294,1.6024278402328491,0.012678241357207298,-0.00938143115490675,-0.017504297196865082,0,2048.559913062112,0.0,-0.049950365675613284,1.0,-1.0,-0.2091517448425293,0.6115344166755676,-0.5710341930389404,1323,0.0
36,85.35,0,5.475438594818115,0.0656700473576706,-0.0064315907368816755,29.99859046936035,529.7686767578125,-1136.29248046875,4283.7705078125,-12.600000381469727,0.0,1.0,2,14943,5.468844413757324,-0.02170580066740513,-0.267764151096344,1.6023439168930054,0.013562465086579323,-0.0005372986779548228,-0.01876809075474739,0,2048.7684331372875,0.0,-0.046663093846291304,1.0,-1.0,0.024654537439346313,0.81037437915802,-0.5394253730773926,1324,0.0
37,85.389,0,5.789402961730957,0.06944097875516052,-0.005502602914594598,29.9985294342041,529.9939575195312,-1136.3033447265625,4315.5234375,-13.004999160766602,0.0,0.9680999517440796,2,14947,5.782922744750977,-0.016259348019957542,-0.2733670175075531,1.6022160053253174,0.015006805770099163,-0.006174970418214798,-0.015521547757089138,0,2048.987250500126,0.0,-0.04811077797785401,0.9361701160669327,-1.0,-0.010857630521059036,-0.13297893106937408,-0.6193317174911499,1324,0.0
38,85.431,0,6.130212783813477,0.07353649972295019,-0.0042500454275132115,29.99846076965332,530.232421875,-1136.3145751953125,4369.25927734375,-19.03499984741211,0.0,1.0,2,14951,6.123380661010742,-0.011820826679468155,-0.28909748792648315,1.601915717124939,0.015006549656391144,-0.004467870574444532,-0.0051188478246331215,0,2049.240048912252,0.0,-0.0704366103745997,1.0,-1.0,-0.16744373738765717,0.15377271175384521,-0.3102794885635376,1324,0.0
39,85.47,0,6.442659854888916,0.07729305867130119,-0.002927298319420159,29.998395919799805,530.48388671875,-1136.326416015625,4442.1865234375,-14.489998817443848,0.0,1.0,2,14955,6.435544013977051,-0.012911221012473106,-0.30244335532188416,1.6019690036773682,0.013722985982894897,0.003837120020762086,0.001870095613412559,0,2049.4870121947024,0.0,-0.05360334226861596,1.0,-1.0,0.1262495070695877,0.6160401105880737,-0.3045502007007599,1324,0.0
40,85.509,0,6.749767303466797,0.0809899054033428,-0.0010818503706051515,29.998323440551758,530.7476806640625,-1136.33837890625,4530.279296875,-4.859999656677246,0.004730373155325651,1.0,2,14959,6.743607044219971,-0.01509871520102024,-0.2879091203212738,1.6019673347473145,0.013586652465164661,-0.007074808236211538,0.005441297311335802,0,2049.7458173579653,0.0,-0.017980898264795542,1.0,-0.7850824892520905,0.2671683132648468,0.07889626920223236,0.44774481654167175,1324,0.0
41,85.551,0,7.077277660369873,0.08491205371981034,0.0021587685775974986,29.99825668334961,531.024169921875,-1136.349609375,4633.115234375,-16.874998092651367,0.002494362648576498,1.0,2,14963,7.071269512176514,-0.010412776842713356,-0.2913767993450165,1.601322054862976,0.01416755374521017,-0.013604960404336452,-0.0011640352895483375,0,2050.0372305988276,0.0,-0.06242531770840287,1.0,-0.835343312472105,-0.3333331346511841,0.6619856357574463,-0.10471004992723465,1324,0.0
42,85.59,0,7.38285493850708,0.08855739665813855,0.00499300125133805,29.998186111450195,531.3130493164062,-1136.3619384765625,4727.939453125,-7.739999294281006,0.0,1.0,2,14967,7.37605619430542,-0.003720697248354554,-0.3167445659637451,1.6012617349624634,0.013024087063968182,0.00286669353954494,-0.010154391638934612,0,2050.3198911451764,0.0,-0.02866438264027238,1.0,-1.0,0.2532069981098175,0.8677589893341064,-0.4076957702636719,1325,0.0
43,85.629,0,7.690234661102295,0.0922177545075562,0.008460265328497972,29.998109817504883,531.614501953125,-1136.3743896484375,4818.88916015625,4.049999713897705,0.0,1.0,2,14971,7.684431552886963,0.0038322298787534237,-0.2986682951450348,1.6011431217193604,0.013411236926913261,-0.012050636112689972,-0.017799897119402885,0,2050.615251679643,0.0,0.014957913663238287,1.0,-1.0,0.32716721296310425,0.14262764155864716,-0.34475648403167725,1325,0.0
44,85.671,0,8.024065017700195,0.0961769400790035,0.013938089129653598,29.998037338256836,531.9286499023438,-1136.385498046875,4908.5419921875,12.329999923706055,0.0,1.0,2,14975,8.019959449768066,0.00850642193108797,-0.2565021812915802,1.599808692932129,0.015411371365189552,-0.05389460176229477,-0.018894126638770103,0,2050.9466527209297,0.0,0.04557918896898627,1.0,-1.0,0.2296595573425293,0.8047118782997131,-0.589827299118042,1325,0.0
45,85.71,0,8.3361177444458,0.09985367580613838,0.021561251018914977,29.99796485900879,532.2557373046875,-1136.3951416015625,4989.4951171875,14.670000076293945,0.0,1.0,2,14979,8.333089828491211,0.002801327733322978,-0.22464792430400848,1.5969024896621704,0.01615726761519909,-0.09004274755716324,-0.00904120970517397,0,2051.266040259943,0.0,0.05437446525320411,1.0,-1.0,0.06596457213163376,0.6390485763549805,-0.7409185767173767,1325,0.0
46,85.749,0,8.648850440979004,0.1035174310920631,0.031076291759130566,29.99788475036621,532.5955810546875,-1136.403564453125,5068.63134765625,14.219999313354492,0.0,1.0,2,14983,8.64649486541748,-0.0013238639803603292,-0.20185589790344238,1.5926192998886108,0.015045519918203354,-0.1090812161564827,-0.0002172273088945076,0,2051.5958967080805,0.0,0.05261509178671986,1.0,-1.0,-0.013195300474762917,0.5705679655075073,-0.8813526630401611,1325,0.0
47,85.791,0,8.980390548706055,0.10738957813677014,0.04176972545549131,29.9978084564209,532.9482421875,-1136.4114990234375,5169.85888671875,-4.319999694824219,0.0,1.0,2,14987,8.977928161621094,-0.00370841845870018,-0.21022655069828033,1.588301181793213,0.013532980345189571,-0.10023069381713867,-0.0018574484856799245,0,2051.967285549792,0.0,-0.016020804061554372,1.0,-1.0,-0.5147691965103149,0.6364288926124573,-0.5590919256210327,1326,0.0
48,85.83,0,9.287610054016113,0.11097255403511776,0.05154895719039959,29.997732162475586,533.3133544921875,-1136.4210205078125,5266.23388671875,-11.15999984741211,0.0,1.0,2,14991,9.283966064453125,-0.011771314777433872,-0.2598760426044464,1.5853424072265625,0.011206508614122868,-0.05360835790634155,-0.0019606384448707104,0,2052.3249446746195,0.0,-0.04122249723877758,1.0,-1.0,-0.18901269137859344,0.4963085949420929,-0.6062012314796448,1326,0.0
49,85.869,0,9.602493286132812,0.11464846777898172,0.06055215424640936,29.99764633178711,533.6914672851562,-1136.4320068359375,5346.59814453125,-18.26999855041504,0.0,1.0,2,14995,9.597999572753906,-0.012203685007989407,-0.29346057772636414,1.5840580463409424,0.010248422622680664,-0.01425383985042572,0.002915395889431238,0,2052.69616189487,0.0,-0.06764136941637844,1.0,-1.0,-0.19814153015613556,0.5266070365905762,-0.5562859773635864,1326,0.0
50,85.911,0,9.942848205566406,0.1186268982952093,0.06912306789545813,29.99756622314453,534.08447265625,-1136.4442138671875,5412.373046875,-15.075000762939453,0.01675603725016117,1.0,2,14999,9.938072204589844,-0.0070321508683264256,-0.30805718898773193,1.5840948820114136,0.010992002673447132,0.006480966228991747,0.016150839626789093,0,2053.1059939438564,0.0,-0.05579301284160465,1.0,-0.6359407305717468,0.08886267244815826,0.6062526702880859,0.758456826210022,1326,0.0
51,85.95,0,10.25852108001709,0.12229730729052023,0.07846605406434551,29.997486114501953,534.4883422851562,-1136.4564208984375,5489.07421875,-10.979999542236328,0.0012396536767482758,1.0,2,15003,10.254325866699219,-0.003497754456475377,-0.2933187186717987,1.58426034450531,0.012210575863718987,-0.0004057068726979196,0.02641519531607628,0,2053.504670597875,0.0,-0.04059555695857853,1.0,-0.876924604177475,0.11398091167211533,0.5853147506713867,-0.5020497441291809,1327,0.0
52,85.992,0,10.573145866394043,0.12593115280113204,0.08952847218396487,29.997407913208008,534.90478515625,-1136.4677734375,5486.12939453125,-16.154998779296875,0.028129903599619865,0.868149995803833,2,15007,10.56927490234375,-0.0035627458710223436,-0.28604254126548767,1.5839951038360596,0.012524706311523914,-0.005335878115147352,0.017402293160557747,0,2053.944364781084,0.0,-0.05990923324134201,0.7362273633480072,-0.5482618510723114,-0.14485256373882294,-0.5495263338088989,0.6847140789031982,1327,0.0
53,86.031,0,10.8742036819458,0.12939393972740676,0.10083537958401087,29.997329711914062,535.3348388671875,-1136.4796142578125,5547.99169921875,-17.5049991607666,0.0015972488326951861,0.9736499786376953,2,15011,10.870057106018066,-0.0018191100098192692,-0.30026504397392273,1.584075927734375,0.011297990567982197,0.010894308798015118,0.007373733911663294,0,2054.361919795818,0.0,-0.06489816901739687,0.9472682774066925,-0.8632674515247345,-0.03741701692342758,0.43966859579086304,-0.656261682510376,1327,0.0
54,86.07,0,11.179946899414062,0.13290542181422574,0.11215983313916447,29.997251510620117,535.7765502929688,-1136.4920654296875,5618.544921875,-29.024999618530273,0.0,0.9531499743461609,2,15015,11.175026893615723,-0.0037569685373455286,-0.3316130042076111,1.5850269794464111,0.010504897683858871,0.042553920298814774,-0.0007624632562510669,0,2054.7928612845135,0.0,-0.10733925772365183,0.9062585830688477,-1.0,-0.31830814480781555,-0.0854368656873703,-0.7266607284545898,1327,0.0
55,86.112,0,11.510613441467285,0.13671683527517164,0.12254134235403365,29.997169494628906,536.2300415039062,-1136.506103515625,5637.29833984375,-9.585000038146973,0.0,0.888450026512146,2,15019,11.505331039428711,-0.009708349592983723,-0.34856006503105164,1.5876224040985107,0.010085486806929111,0.060836706310510635,-0.007633665576577187,0,2055.2703121891536,0.0,-0.03549432975705713,0.7768722325563431,-1.0,0.5388369560241699,-0.26955491304397583,-0.929526150226593,1328,0.0
56,86.151,0,11.818952560424805,0.140238658881827,0.1344257737856203,29.997098922729492,536.7001342773438,-1136.51953125,5605.7373046875,-13.229999542236328,0.0,0.8458499908447266,2,15023,11.814448356628418,-0.02171529456973076,-0.3255337178707123,1.5893886089324951,0.011514866724610329,0.03615117818117142,-0.009352288208901882,0,2055.7297428403836,0.0,-0.048842649324797094,0.6916818767786026,-0.9802096001803875,-0.10011239349842072,-0.17747990787029266,0.04123000055551529,1328,0.0
57,86.19,0,12.134183883666992,0.143830473145909,0.14667104727912333,29.997026443481445,537.17919921875,-1136.5330810546875,5552.80859375,-26.81999969482422,0.000577967322897166,0.8569999933242798,2,15027,12.128654479980469,-0.03079891763627529,-0.364980548620224,1.5909404754638672,0.011414657346904278,0.054218415170907974,-0.008896040730178356,0,2056.1922626779124,0.0,-0.09925120638217777,0.7139559257775545,-0.9104368202388287,-0.3780641555786133,0.046404268592596054,0.14535996317863464,1328,0.0
58,86.232,0,12.485640525817871,0.14785799341187753,0.15775665604531863,29.9969425201416,537.6741333007812,-1136.549072265625,5586.375,-13.5,0.0,1.0,2,15031,12.478833198547363,-0.021967235952615738,-0.41164135932922363,1.5942596197128296,0.009694322943687439,0.08883310109376907,-0.006825210060924292,0,2056.712275704893,0.0,-0.04993664415087551,1.0,-1.0,0.3698591887950897,0.6608613729476929,-0.7457417249679565,1329,0.0
59,86.271,0,12.814697265625,0.15160851474566897,0.16916922787136168,29.996870040893555,538.1807250976562,-1136.5655517578125,5521.3203125,-8.90999984741211,0.0,0.8132500052452087,2,15035,12.808059692382812,-0.01569700613617897,-0.41210290789604187,1.5975748300552368,0.011187820695340633,0.07839079201221466,-0.002533789724111557,0,2057.2130671282357,0.0,-0.03298547805752605,0.6264805793762207,-1.0,0.12713374197483063,-0.7781654596328735,-0.6565495729446411,1329,0.0
60,86.31,0,13.143532752990723,0.15534462564079257,0.1809077848233041,29.996795654296875,538.6998901367188,-1136.5823974609375,5429.74853515625,-15.75,0.0,0.8515000343322754,2,15039,13.136319160461426,-0.018331876024603844,-0.4350194036960602,1.600553274154663,0.012587028555572033,0.07068119943141937,0.005471830256283283,0,2057.718149088105,0.0,-0.058324116631411016,0.7029992491006851,-1.0,-0.19003978371620178,0.1594139039516449,-0.9207569360733032,1329,0.0
61,86.352,0,13.494680404663086,0.15934280216898794,0.19217666585664084,29.996732711791992,539.2329711914062,-1136.6007080078125,5281.31396484375,-10.170000076293945,0.00012381641136016697,0.7503499984741211,2,15043,13.48630428314209,-0.030142826959490776,-0.4744223952293396,1.6035881042480469,0.011042197234928608,0.08185476064682007,0.012508920393884182,0,2058.275232350672,0.0,-0.037583769648335874,0.5007003098726273,-0.9529158025979996,0.15555259585380554,-0.42145612835884094,0.09809207916259766,1330,0.0
62,86.391,0,13.821637153625488,0.16304976115425818,0.20329608265766363,29.99666404724121,539.7904052734375,-1136.62060546875,5225.23828125,-5.624999523162842,0.0,0.9075999855995178,2,15047,13.812586784362793,-0.030111713334918022,-0.49919185042381287,1.6068849563598633,0.010983260348439217,0.0837537944316864,0.005030779633671045,0,2058.8163548173616,0.0,-0.020691951154731214,0.8152088969945908,-1.0,0.1266886293888092,0.6552262306213379,-0.8924098610877991,1330,0.0
63,86.433,0,14.185431480407715,0.16719220352424505,0.21380909314154764,29.996583938598633,540.3502197265625,-1136.6412353515625,5232.28662109375,-4.005000114440918,0.0,1.0,2,15051,14.17531681060791,-0.024821322411298752,-0.5350341796875,1.6101338863372803,0.012952325865626335,0.07053636759519577,0.0021829665638506413,0,2059.402270485385,0.0,-0.014798819436691701,1.0,-1.0,0.04419848695397377,0.44387343525886536,-0.7192169427871704,1331,0.0
64,86.472,0,14.520585060119629,0.17100307277322174,0.22340339144620439,29.996505737304688,540.9264526367188,-1136.6632080078125,5265.5849609375,8.90999984741211,0.0,1.0,2,15055,14.51026439666748,-0.03124925307929516,-0.5464901924133301,1.6123552322387695,0.013958948664367199,0.036720145493745804,0.003914862871170044,0,2059.9631294200954,0.0,0.03305489628110081,1.0,-1.0,0.35890284180641174,0.824081301689148,-0.5751699209213257,1331,0.0
65,86.514,0,14.877118110656738,0.17504561683846598,0.23390286099310031,29.996421813964844,541.5192260742188,-1136.6851806640625,5310.7265625,4.859999656677246,0.0,0.9980000257492065,2,15059,14.86689281463623,-0.04754725471138954,-0.5494375824928284,1.6127747297286987,0.01439217571169138,-0.0062027317471802235,0.003936546389013529,0,2060.580966679874,0.0,0.01805399975273758,0.9959626626223326,-1.0,-0.11250671744346619,-0.008411119692027569,-0.14479537308216095,1331,0.0
66,86.553,0,15.221494674682617,0.17893074169996076,0.24486388990628782,29.996341705322266,542.1207885742188,-1136.70751953125,5320.0703125,20.385000228881836,0.0,1.0,2,15063,15.211463928222656,-0.0589885488152504,-0.549351155757904,1.6121211051940918,0.014225205406546593,-0.03414883464574814,0.010789652355015278,0,2061.167397212281,0.0,0.07538957020733505,1.0,-1.0,0.43001675605773926,0.4232430160045624,-0.660905122756958,1332,0.0
67,86.592,0,15.568382263183594,0.18279188687659725,0.25877449650841494,29.99626350402832,542.7402954101562,-1136.7283935546875,5322.33935546875,35.41499710083008,0.0,1.0,2,15067,15.56068229675293,-0.05878310278058052,-0.4860564172267914,1.60944402217865,0.01673080027103424,-0.10736466199159622,0.016954336315393448,0,2061.7773398848512,0.0,0.13102728372905403,1.0,-1.0,0.4172828197479248,0.11941119283437729,-0.7349013090133667,1332,0.0
68,86.634,0,15.935641288757324,0.18682751900810798,0.27612170588229,29.996177673339844,543.37109375,-1136.7464599609375,5343.55322265625,10.079999923706055,0.0,1.0,2,15071,15.929520606994629,-0.053821906447410583,-0.4383387863636017,1.603104829788208,0.020049452781677246,-0.1622971147298813,0.0060518234968185425,0,2062.4375676455093,0.0,0.037294911802746356,1.0,-1.0,-0.7029927372932434,0.606454610824585,-0.7826332449913025,1332,0.0
69,86.673,0,16.276308059692383,0.19050712173064122,0.29543401169554007,29.996103286743164,544.0149536132812,-1136.763671875,5323.751953125,17.5049991607666,0.0,0.9374499917030334,2,15075,16.27094268798828,-0.061369746923446655,-0.4133940637111664,1.5973143577575684,0.01876671612262726,-0.13928702473640442,0.003992857411503792,0,2063.0634711139573,0.0,0.06483264698181301,0.8749379515647888,-1.0,0.20653299987316132,-0.260545939207077,-0.22129055857658386,1333,0.0
70,86.712,0,16.60086441040039,0.19394390504532788,0.317240581531247,29.99602508544922,544.672607421875,-1136.7791748046875,5388.5732421875,-0.44999998807907104,0.0,1.0,2,15079,16.59640884399414,-0.08526508510112762,-0.3750464618206024,1.5924428701400757,0.01853182353079319,-0.10078495740890503,0.013976061716675758,0,2063.7072232143546,0.0,-0.0015646325191482902,1.0,-1.0,-0.4979795813560486,0.34795206785202026,-0.9598214626312256,1333,0.0
71,86.754,0,16.94971466064453,0.1976187516221422,0.34088032874132324,29.995939254760742,545.3509521484375,-1136.7938232421875,5465.6865234375,16.69499969482422,0.0,1.0,2,15083,16.946374893188477,-0.09619679301977158,-0.3224145770072937,1.5892096757888794,0.0187331885099411,-0.07515031099319458,0.020178114995360374,0,2064.417392820178,0.0,0.0618627785006538,1.0,-1.0,0.4757055342197418,0.9649364352226257,-0.9233965873718262,1334,0.0
72,86.793,0,17.260990142822266,0.2007831637254466,0.36780728891503317,29.995864868164062,546.0352172851562,-1136.805419921875,5482.65869140625,-5.669999599456787,0.0,0.8828499913215637,2,15087,17.258468627929688,-0.08097376674413681,-0.2837589681148529,1.5861669778823853,0.020182805135846138,-0.06061140447854996,0.020899392664432526,0,2065.0892908401875,0.0,-0.02094745950307697,0.7656936645507812,-1.0,-0.621076762676239,-0.48813819885253906,-0.6685844659805298,1334,0.0
73,86.835,0,17.546226501464844,0.2036330515263831,0.39448177023231484,29.995786666870117,546.7315673828125,-1136.8177490234375,5588.84375,-28.889999389648438,0.0,0.8777999877929688,2,15091,17.542495727539062,-0.0798027515411377,-0.3528491258621216,1.5855735540390015,0.017579782754182816,0.04183759540319443,0.013418927788734436,0,2065.816450970655,0.0,-0.10692382918205112,0.7556120343506336,-1.0,-0.6448227167129517,-0.021003397181630135,-0.7336327433586121,1335,0.0
74,86.874,0,17.810819625854492,0.20628603932866105,0.4179367563066729,29.99570655822754,547.44677734375,-1136.8341064453125,5761.298828125,-30.779998779296875,0.0,0.9882500171661377,2,15095,17.804641723632812,-0.08928866684436798,-0.46049073338508606,1.5894825458526611,0.01302974671125412,0.1451132446527481,-0.008812622167170048,0,2066.5070557299186,0.0,-0.11387716687750071,0.9764979369938374,-1.0,-0.05215002968907356,0.4601789712905884,-0.48878544569015503,1335,0.0
75,86.913,0,18.110309600830078,0.20940305076107663,0.43735665615132846,29.99562644958496,548.1649169921875,-1136.8544921875,5830.45751953125,-6.524999618530273,0.0,0.9085500240325928,2,15099,18.101972579956055,-0.07756534218788147,-0.5439651012420654,1.5962800979614258,0.012058029882609844,0.17059393227100372,-0.03887058421969414,0,2067.221001007885,0.0,-0.02407520718406886,0.817117515951395,-1.0,0.6735146641731262,-0.33204254508018494,-0.47154170274734497,1336,0.0
76,86.955,0,18.437973022460938,0.21286081523895806,0.4553028155723357,29.99554443359375,548.8956909179688,-1136.876708984375,5872.02490234375,14.534998893737793,0.0,0.8852999806404114,2,15103,18.42965316772461,-0.06450152397155762,-0.5500577092170715,1.601393222808838,0.016518479213118553,0.062144890427589417,-0.033231258392333984,0,2067.9763070579647,0.0,0.05388628982473165,0.770541600883007,-1.0,0.5847111940383911,-0.09703315794467926,-0.24550816416740417,1336,0.0
77,86.994,0,18.727943420410156,0.21584416911076953,0.47475324623538506,29.995458602905273,549.6384887695312,-1136.8984375,6030.06640625,0.4050000011920929,0.0,1.0,2,15107,18.719816207885742,-0.07290785014629364,-0.5468294620513916,1.6016998291015625,0.019508369266986847,-0.018624745309352875,-0.01681048795580864,0,2068.7108469112572,0.0,0.0014552391367033124,1.0,-1.0,-0.3932328522205353,0.4828813076019287,-0.17536436021327972,1337,0.0
78,87.033,0,19.051406860351562,0.219178066715638,0.49543929630856537,29.995370864868164,550.3938598632812,-1136.920654296875,6087.888671875,6.569999694824219,0.0018491221126168966,0.927649974822998,2,15111,19.0432071685791,-0.05956457555294037,-0.5556958317756653,1.6008858680725098,0.018021713942289352,-0.02211848646402359,-0.008133524097502232,0,2069.452423244453,0.0,0.024391320650465786,0.8553352355957031,-0.854673445224762,0.17202059924602509,-0.30138492584228516,0.3027636706829071,1337,0.0
79,87.075,0,19.36400032043457,0.22235914526021783,0.5168796952783978,29.995275497436523,551.1621704101562,-1136.9427490234375,6215.228515625,-8.684999465942383,0.04599425941705704,1.0,2,15115,19.35561180114746,-0.0340593084692955,-0.568903923034668,1.5999587774276733,0.01746785268187523,-0.009099755436182022,0.001506095752120018,0,2070.2490900666453,0.0,-0.032152107800357044,1.0,-0.4455108642578125,-0.4240756928920746,0.6628521680831909,0.8524220585823059,1338,0.0
80,87.114,0,19.65461540222168,0.22530456557317577,0.5368112800768278,29.995182037353516,551.9452514648438,-1136.9669189453125,6357.65234375,-12.149999618530273,0.002099660923704505,1.0,2,15119,19.644319534301758,-0.027350137010216713,-0.635486900806427,1.600587010383606,0.016847433522343636,0.03772655874490738,-0.015168856829404831,0,2071.0232744774403,0.0,-0.04500731162261218,1.0,-0.8467567563056946,-0.09641402214765549,0.857818603515625,-0.8359289765357971,1338,0.0
81,87.153,0,19.972450256347656,0.22857110843887238,0.5556801741825463,29.995080947875977,552.7385864257812,-1136.9931640625,6462.56201171875,16.020000457763672,0.0,1.0,2,15123,19.961931228637695,-0.029581168666481972,-0.6474530100822449,1.6025699377059937,0.017582416534423828,0.031578294932842255,-0.022647330537438393,0,2071.7875048434944,0.0,0.059224113007076085,1.0,-1.0,0.7817356586456299,0.8150902986526489,-0.705557644367218,1339,0.0
82,87.195,0,20.326915740966797,0.23217942958191604,0.5777344413357128,29.994983673095703,553.5443115234375,-1137.017822265625,6551.1455078125,15.075000762939453,0.0,1.0,2,15127,20.318296432495117,-0.03719891980290413,-0.5907697677612305,1.6019196510314941,0.021140657365322113,-0.04954934120178223,-0.003838764503598213,0,2072.649559442347,0.0,0.05592834681738168,1.0,-1.0,-0.02471824549138546,0.4047648310661316,-0.24099187552928925,1339,0.0
83,87.234,0,20.641773223876953,0.23525538791881223,0.6029467833371365,29.994897842407227,554.3695068359375,-1137.0404052734375,6543.73828125,19.709999084472656,0.0002032154006883502,0.8486499786376953,2,15131,20.63509750366211,-0.027158645913004875,-0.5242652893066406,1.598832130432129,0.02278461493551731,-0.10253001004457474,0.010167722590267658,0,2073.4374735700258,0.0,0.07300018623936921,0.6972647607326508,-0.9420910179615021,0.12803879380226135,-0.6306984424591064,0.12064371258020401,1340,0.0
84,87.276,0,20.91413688659668,0.23774966314733229,0.6321073426797847,29.99481773376465,555.2005615234375,-1137.059326171875,6565.91748046875,36.810001373291016,0.0008992442162707448,0.6643999814987183,2,15135,20.91040802001953,-0.028265375643968582,-0.3939143419265747,1.593556523323059,0.02368404157459736,-0.15269549190998077,0.031227506697177887,0,2074.3151457218337,0.0,0.13629476085770875,0.32876840233802795,-0.8923463113605976,0.47470927238464355,-0.7677007913589478,0.1036348044872284,1340,0.0
85,87.315,0,21.12620735168457,0.23938686490350558,0.6687250144585359,29.99473762512207,556.0410766601562,-1137.07177734375,6722.32861328125,31.5,0.0076530626974999905,0.8496500253677368,2,15139,21.124927520751953,-0.03547931835055351,-0.22978632152080536,1.5862740278244019,0.025233320891857147,-0.21037106215953827,0.02789505198597908,0,2075.132235497891,0.0,0.1167540728347376,0.6992493867874146,-0.7373181022703648,-0.14655515551567078,0.7718353867530823,0.3229754567146301,1341,0.0
86,87.354,0,21.3822078704834,0.24135740874111808,0.7122316739659693,29.994653701782227,556.8910522460938,-1137.078125,6794.091796875,18.225000381469727,0.0004270838981028646,0.8355499505996704,2,15143,21.381961822509766,-0.034192487597465515,-0.09685736894607544,1.5775716304779053,0.025270992890000343,-0.21760158240795135,0.016605421900749207,0,2075.982963080314,0.0,0.06747192807961255,0.6711063906550407,-0.9210956580936909,-0.3696160614490509,-0.05863124132156372,-0.3828699290752411,1341,0.0
87,87.396,0,21.663114547729492,0.24346052693792036,0.7615178140006925,29.994558334350586,557.7518920898438,-1137.0794677734375,6919.68896484375,7.199999809265137,0.0015335086500272155,0.8905999660491943,2,15147,21.662837982177734,-0.10504487156867981,0.03022250346839428,1.5692776441574097,0.019457802176475525,-0.1703318953514099,0.05447755381464958,0,2076.8692163051746,0.0,0.02665428735781461,0.7812215238809586,-0.8655782528221607,-0.3061322867870331,0.22940653562545776,0.11566126346588135,1342,0.0
88,87.435,0,21.928903579711914,0.24524201096010964,0.8164946291705371,29.99447250366211,558.6234741210938,-1137.0758056640625,6947.78076171875,12.014999389648438,0.003519950434565544,0.8131999969482422,2,15151,21.927852630615234,-0.1442316770553589,0.1590409278869629,1.5637288093566895,0.011634783819317818,-0.12382303923368454,0.06715284287929535,0,2077.7225182095135,0.0,0.04451777518261224,0.62638059258461,-0.8099926747381687,0.13397614657878876,-0.3225852847099304,0.11580328643321991,1343,0.0
89,87.474,0,22.112821578979492,0.24594737055298319,0.877612489453567,29.994396209716797,559.5044555664062,-1137.06689453125,7070.80419921875,5.624999523162842,0.0,0.6048499941825867,2,15155,22.110286712646484,-0.17443351447582245,0.2857845723628998,1.5586960315704346,0.006737532094120979,-0.13398025929927826,0.021965598687529564,0,2078.584916051288,0.0,0.02076470956671983,0.20966362953186035,-1.0,-0.17814798653125763,-0.8681603670120239,-0.7125673294067383,1343,0.0
90,87.516,0,22.342601776123047,0.24701333917282003,0.9442894051490139,29.99431800842285,560.393310546875,-1137.0531005859375,7093.2431640625,-2.5199999809265137,0.0,0.6050499677658081,2,15159,22.33875846862793,-0.13806895911693573,0.39068078994750977,1.553414225578308,0.0017944425344467163,-0.10758364200592041,-0.02040441893041134,0,2079.5168205847876,0.0,-0.009171572397463024,0.2100310133828316,-1.0,-0.22452209889888763,0.0007653830689378083,-0.7876219153404236,1344,0.0
91,87.555,0,22.546838760375977,0.24767432685222734,1.0151196145735306,29.994251251220703,561.2908935546875,-1137.0360107421875,7067.35986328125,4.049999713897705,0.0,0.47304999828338623,2,15163,22.541484832763672,-0.06458933651447296,0.487064927816391,1.5500844717025757,-0.0008410706650465727,-0.07377725839614868,-0.05212027579545975,0,2080.4020440808818,0.0,0.014868312631733716,-0.05384134183987044,-1.0,0.18029913306236267,-0.5497341156005859,-0.4116516411304474,1344,0.0
92,87.594,0,22.721412658691406,0.24791095370285524,1.0891047389157744,29.99418067932129,562.1959838867188,-1137.01513671875,7158.19384765625,-18.405000686645508,0.0,0.5840499997138977,2,15167,22.715457916259766,0.00045810884330421686,0.5202388167381287,1.5479742288589478,-0.0007870075642131269,-0.018447766080498695,-0.08244455605745316,0,2081.2761121820076,0.0,-0.0680788968456909,0.16814748515025713,-1.0,-0.6221040487289429,0.4624767303466797,-0.8875554800033569,1345,0.0
93,87.636,0,22.928455352783203,0.24850363556372684,1.1617803406210756,29.99410057067871,563.108642578125,-1136.9954833984375,7210.08203125,-32.7599983215332,0.0029613205697387457,0.5791500210762024,2,15171,22.924259185791016,0.046837903559207916,0.4360714852809906,1.5493420362472534,0.0005624370533041656,0.08021329343318939,-0.09016337245702744,0,2082.230670748366,0.0,-0.1212867823196575,0.1583018139062915,-0.8231723010540009,-0.39905911684036255,-0.020511815324425697,0.3683910369873047,1345,0.0
